metabolite,SampleID,flux,description
bhb_m,SRR20999516,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR20999516,1.00E-06,Citrate
isoval_m,SRR20999516,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR20999516,0.096182075,Nicotinate
ura_m,SRR20999516,1.00E-06,uracil
glyb_m,SRR20999516,1.00E-06,glycine betaine
rib_D_m,SRR20999516,1.00E-06,D-ribose
glcn_m,SRR20999516,1.00E-06,D-gluconate
3mop_m,SRR20999516,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR20999516,1.00E-06,Allantoin
inost_m,SRR20999516,1.00E-06,myo-inositol
phenol_m,SRR20999516,1.00E-06,Phenol
mal_L_m,SRR20999516,1.00E-06,(S)-malate(2-)
phpyr_m,SRR20999516,0.543506444,keto-phenylpyruvate
thymd_m,SRR20999516,0.198774702,Thymidine
4hbz_m,SRR20999516,1.00E-06,4-hydroxybenzoate
etoh_m,SRR20999516,1.00E-06,ethanol
lald_L_m,SRR20999516,1.00E-06,(S)-lactaldehyde
ins_m,SRR20999516,1.00E-06,Inosine
but_m,SRR20999516,1.00E-06,butyrate
4hphac_m,SRR20999516,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR20999516,1.00E-06,Uridine
ocdca_m,SRR20999516,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR20999516,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR20999516,1.00E-06,Riboflavin
hdca_m,SRR20999516,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR20999516,1.00E-06,methanol
4hoxpacd_m,SRR20999516,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR20999516,1.00E-06,D-Arabinose
acac_m,SRR20999516,1.00E-06,acetoacetate
2hyoxplac_m,SRR20999516,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR20999516,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR20999516,1.00E-06,D-Fructose
fum_m,SRR20999516,1.00E-06,Fumarate
xtsn_m,SRR20999516,1.00E-06,xanthosine
btd_RR_m,SRR20999516,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR20999516,1.00E-06,Reduced riboflavin
ch4s_m,SRR20999516,1.00E-06,Methanethiol
ppi_m,SRR20999516,1.00E-06,Diphosphate
12ppd_S_m,SRR20999516,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR20999516,1.00E-06,L-cysteine
galur_m,SRR20999516,1.00E-06,D-Galacturonate
ac_m,SRR20999516,1.00E-06,acetate
2obut_m,SRR20999516,1.00E-06,2-Oxobutanoate
apio_D_m,SRR20999516,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR20999516,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR20999516,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR20999516,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR20999516,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR20999516,1.00E-06,Indole
acerA_m,SRR20999516,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR20999516,1.00E-06,formaldehyde
ispre_m,SRR20999516,1.00E-06,Isoprene
mqn7_m,ERR9791465,372.5678747,Menaquinone 7
mqn8_m,ERR9791465,316.4146496,Menaquinone 8
h_m,ERR9791465,1.00E-06,proton
h2s_m,ERR9791465,0.166187914,Hydrogen sulfide
so4_m,ERR9791465,1.00E-06,sulfate
co2_m,ERR9791465,1.147171758,carbon dioxide
tma_m,ERR9791465,1.00E-06,trimethylamine
h2o_m,ERR9791465,11.51632595,Water
tmao_m,ERR9791465,1.00E-06,Trimethylamine N-oxide
so3_m,ERR9791465,1.00E-06,Sulfite
tsul_m,ERR9791465,1.00E-06,thiosulfate(2-)
for_m,ERR9791465,1.00E-06,Formate
chol_m,ERR9791465,1.00E-06,Choline
o2_m,ERR9791465,1.00E-06,O2
diact_m,ERR9791465,1.00E-06,Diacetyl
ppa_m,ERR9791465,1.00E-06,propionate
h2_m,ERR9791465,1.00E-06,Hydrogen
xan_m,ERR9791465,0.395218762,Xanthine
lac_L_m,ERR9791465,1.00E-06,(S)-lactate
glyc_m,ERR9791465,1.00E-06,Glycerol
succ_m,ERR9791465,1.00E-06,Succinate
isocapr_m,ERR9791465,1.00E-06,Isocaproate
oxa_m,ERR9791465,1.00E-06,oxalate(2-)
glyclt_m,ERR9791465,1.00E-06,glycolate
pac_m,ERR9791465,1.00E-06,phenylacetate
acald_m,ERR9791465,1.00E-06,acetaldehyde
actn_R_m,ERR9791465,1.00E-06,(R)-Acetoin
isobut_m,ERR9791465,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,ERR9791465,1.00E-06,chorismate
hxan_m,ERR9791465,1.00E-06,Hypoxanthine
mnl_m,ERR9791465,1.00E-06,D-Mannitol
gcald_m,ERR9791465,1.00E-06,glycolaldehyde
fuc_L_m,ERR9791465,1.00E-06,L-fucose
bhb_m,ERR9791465,1.00E-06,(R)-3-hydroxybutyrate
cit_m,ERR9791465,1.00E-06,Citrate
isoval_m,ERR9791465,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,ERR9791465,0.095331195,Nicotinate
ura_m,ERR9791465,1.00E-06,uracil
glyb_m,ERR9791465,1.00E-06,glycine betaine
rib_D_m,ERR9791465,1.00E-06,D-ribose
glcn_m,ERR9791465,1.00E-06,D-gluconate
3mop_m,ERR9791465,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,ERR9791465,1.00E-06,Allantoin
inost_m,ERR9791465,1.00E-06,myo-inositol
phenol_m,ERR9791465,1.00E-06,Phenol
mal_L_m,ERR9791465,1.00E-06,(S)-malate(2-)
phpyr_m,ERR9791465,1.00E-06,keto-phenylpyruvate
thymd_m,ERR9791465,0.003791227,Thymidine
4hbz_m,ERR9791465,1.00E-06,4-hydroxybenzoate
etoh_m,ERR9791465,1.00E-06,ethanol
lald_L_m,ERR9791465,1.00E-06,(S)-lactaldehyde
ins_m,ERR9791465,1.00E-06,Inosine
but_m,ERR9791465,1.00E-06,butyrate
4hphac_m,ERR9791465,1.00E-06,4-hydroxyphenylacetate
uri_m,ERR9791465,0.12786725,Uridine
ocdca_m,ERR9791465,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,ERR9791465,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,ERR9791465,1.00E-06,Riboflavin
hdca_m,ERR9791465,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,ERR9791465,1.00E-06,methanol
4hoxpacd_m,ERR9791465,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,ERR9791465,1.00E-06,D-Arabinose
acac_m,ERR9791465,1.00E-06,acetoacetate
2hyoxplac_m,ERR9791465,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,ERR9791465,1.00E-06,tetradecanoate (n-C14:0)
fru_m,ERR9791465,1.00E-06,D-Fructose
fum_m,ERR9791465,1.00E-06,Fumarate
xtsn_m,ERR9791465,1.00E-06,xanthosine
btd_RR_m,ERR9791465,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,ERR9791465,1.00E-06,Reduced riboflavin
ch4s_m,ERR9791465,1.00E-06,Methanethiol
ppi_m,ERR9791465,1.00E-06,Diphosphate
12ppd_S_m,ERR9791465,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,ERR9791465,1.00E-06,L-cysteine
galur_m,ERR9791465,1.00E-06,D-Galacturonate
ac_m,ERR9791465,1.00E-06,acetate
2obut_m,ERR9791465,1.00E-06,2-Oxobutanoate
apio_D_m,ERR9791465,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,ERR9791465,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,ERR9791465,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,ERR9791465,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,ERR9791465,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,ERR9791465,1.00E-06,Indole
acerA_m,ERR9791465,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,ERR9791465,1.00E-06,formaldehyde
ispre_m,ERR9791465,1.00E-06,Isoprene
mqn7_m,ERR9791468,220.1802115,Menaquinone 7
mqn8_m,ERR9791468,164.6610598,Menaquinone 8
h_m,ERR9791468,1.00E-06,proton
h2s_m,ERR9791468,1.00E-06,Hydrogen sulfide
so4_m,ERR9791468,1.140794845,sulfate
co2_m,ERR9791468,0.060856169,carbon dioxide
tma_m,ERR9791468,1.00E-06,trimethylamine
h2o_m,ERR9791468,4.687692887,Water
tmao_m,ERR9791468,1.265694613,Trimethylamine N-oxide
so3_m,ERR9791468,1.00E-06,Sulfite
tsul_m,ERR9791468,0.122695811,thiosulfate(2-)
for_m,ERR9791468,1.00E-06,Formate
chol_m,ERR9791468,1.00E-06,Choline
o2_m,ERR9791468,1.00E-06,O2
diact_m,ERR9791468,1.00E-06,Diacetyl
ppa_m,ERR9791468,1.00E-06,propionate
h2_m,ERR9791468,1.00E-06,Hydrogen
xan_m,ERR9791468,0.568148049,Xanthine
lac_L_m,ERR9791468,1.00E-06,(S)-lactate
glyc_m,ERR9791468,1.00E-06,Glycerol
succ_m,ERR9791468,1.00E-06,Succinate
isocapr_m,ERR9791468,1.00E-06,Isocaproate
oxa_m,ERR9791468,1.00E-06,oxalate(2-)
glyclt_m,ERR9791468,1.00E-06,glycolate
pac_m,ERR9791468,1.00E-06,phenylacetate
acald_m,ERR9791468,1.00E-06,acetaldehyde
actn_R_m,ERR9791468,1.00E-06,(R)-Acetoin
isobut_m,ERR9791468,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,ERR9791468,1.00E-06,chorismate
hxan_m,ERR9791468,1.00E-06,Hypoxanthine
mnl_m,ERR9791468,1.00E-06,D-Mannitol
gcald_m,ERR9791468,1.00E-06,glycolaldehyde
fuc_L_m,ERR9791468,1.00E-06,L-fucose
bhb_m,ERR9791468,1.00E-06,(R)-3-hydroxybutyrate
cit_m,ERR9791468,1.00E-06,Citrate
isoval_m,ERR9791468,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,ERR9791468,0.095689786,Nicotinate
ura_m,ERR9791468,0.114631721,uracil
glyb_m,ERR9791468,1.00E-06,glycine betaine
rib_D_m,ERR9791468,1.00E-06,D-ribose
glcn_m,ERR9791468,1.00E-06,D-gluconate
3mop_m,ERR9791468,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,ERR9791468,1.00E-06,Allantoin
inost_m,ERR9791468,1.00E-06,myo-inositol
phenol_m,ERR9791468,1.00E-06,Phenol
mal_L_m,ERR9791468,1.00E-06,(S)-malate(2-)
phpyr_m,ERR9791468,1.00E-06,keto-phenylpyruvate
thymd_m,ERR9791468,0.006001922,Thymidine
4hbz_m,ERR9791468,1.00E-06,4-hydroxybenzoate
etoh_m,ERR9791468,1.00E-06,ethanol
lald_L_m,ERR9791468,1.00E-06,(S)-lactaldehyde
ins_m,ERR9791468,1.00E-06,Inosine
but_m,ERR9791468,1.00E-06,butyrate
4hphac_m,ERR9791468,1.00E-06,4-hydroxyphenylacetate
uri_m,ERR9791468,1.00E-06,Uridine
ocdca_m,ERR9791468,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,ERR9791468,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,ERR9791468,1.00E-06,Riboflavin
hdca_m,ERR9791468,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,ERR9791468,1.00E-06,methanol
4hoxpacd_m,ERR9791468,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,ERR9791468,1.00E-06,D-Arabinose
acac_m,ERR9791468,1.00E-06,acetoacetate
2hyoxplac_m,ERR9791468,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,ERR9791468,1.00E-06,tetradecanoate (n-C14:0)
fru_m,ERR9791468,1.00E-06,D-Fructose
fum_m,ERR9791468,1.00E-06,Fumarate
xtsn_m,ERR9791468,1.00E-06,xanthosine
btd_RR_m,ERR9791468,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,ERR9791468,1.00E-06,Reduced riboflavin
ch4s_m,ERR9791468,1.00E-06,Methanethiol
ppi_m,ERR9791468,1.00E-06,Diphosphate
12ppd_S_m,ERR9791468,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,ERR9791468,1.00E-06,L-cysteine
galur_m,ERR9791468,1.00E-06,D-Galacturonate
ac_m,ERR9791468,1.00E-06,acetate
2obut_m,ERR9791468,1.00E-06,2-Oxobutanoate
apio_D_m,ERR9791468,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,ERR9791468,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,ERR9791468,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,ERR9791468,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,ERR9791468,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,ERR9791468,1.00E-06,Indole
acerA_m,ERR9791468,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,ERR9791468,1.00E-06,formaldehyde
ispre_m,ERR9791468,1.00E-06,Isoprene
mqn7_m,SRR9277312,1.00E-06,Menaquinone 7
mqn8_m,SRR9277312,364.4424615,Menaquinone 8
h_m,SRR9277312,35.14506439,proton
h2s_m,SRR9277312,0.218853213,Hydrogen sulfide
so4_m,SRR9277312,1.00E-06,sulfate
co2_m,SRR9277312,1.382272265,carbon dioxide
tma_m,SRR9277312,1.00E-06,trimethylamine
h2o_m,SRR9277312,3.182398483,Water
tmao_m,SRR9277312,1.00E-06,Trimethylamine N-oxide
so3_m,SRR9277312,1.00E-06,Sulfite
tsul_m,SRR9277312,1.00E-06,thiosulfate(2-)
for_m,SRR9277312,1.00E-06,Formate
chol_m,SRR9277312,1.00E-06,Choline
o2_m,SRR9277312,1.00E-06,O2
diact_m,SRR9277312,1.00E-06,Diacetyl
ppa_m,SRR9277312,1.00E-06,propionate
h2_m,SRR9277312,1.00E-06,Hydrogen
xan_m,SRR9277312,0.554849133,Xanthine
lac_L_m,SRR9277312,1.00E-06,(S)-lactate
glyc_m,SRR9277312,1.00E-06,Glycerol
succ_m,SRR9277312,1.00E-06,Succinate
isocapr_m,SRR9277312,1.00E-06,Isocaproate
oxa_m,SRR9277312,1.00E-06,oxalate(2-)
glyclt_m,SRR9277312,1.00E-06,glycolate
pac_m,SRR9277312,1.00E-06,phenylacetate
acald_m,SRR9277312,1.00E-06,acetaldehyde
actn_R_m,SRR9277312,1.00E-06,(R)-Acetoin
isobut_m,SRR9277312,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR9277312,1.00E-06,chorismate
hxan_m,SRR9277312,1.00E-06,Hypoxanthine
mnl_m,SRR9277312,1.00E-06,D-Mannitol
gcald_m,SRR9277312,1.00E-06,glycolaldehyde
fuc_L_m,SRR9277312,1.00E-06,L-fucose
bhb_m,SRR9277312,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR9277312,1.00E-06,Citrate
isoval_m,SRR9277312,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR9277312,0.195425291,Nicotinate
ura_m,SRR9277312,0.152456781,uracil
glyb_m,SRR9277312,1.00E-06,glycine betaine
rib_D_m,SRR9277312,1.00E-06,D-ribose
glcn_m,SRR9277312,1.00E-06,D-gluconate
3mop_m,SRR9277312,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR9277312,1.00E-06,Allantoin
inost_m,SRR9277312,1.00E-06,myo-inositol
phenol_m,SRR9277312,1.00E-06,Phenol
mal_L_m,SRR9277312,1.00E-06,(S)-malate(2-)
phpyr_m,SRR9277312,1.00E-06,keto-phenylpyruvate
thymd_m,SRR9277312,0.007361221,Thymidine
4hbz_m,SRR9277312,0.047570002,4-hydroxybenzoate
etoh_m,SRR9277312,1.00E-06,ethanol
lald_L_m,SRR9277312,1.00E-06,(S)-lactaldehyde
ins_m,SRR9277312,1.00E-06,Inosine
but_m,SRR9277312,1.00E-06,butyrate
4hphac_m,SRR9277312,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR9277312,1.00E-06,Uridine
ocdca_m,SRR9277312,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR9277312,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR9277312,1.00E-06,Riboflavin
hdca_m,SRR9277312,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR9277312,0.006513,methanol
4hoxpacd_m,SRR9277312,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR9277312,1.00E-06,D-Arabinose
acac_m,SRR9277312,1.00E-06,acetoacetate
2hyoxplac_m,SRR9277312,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR9277312,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR9277312,1.00E-06,D-Fructose
fum_m,SRR9277312,1.00E-06,Fumarate
xtsn_m,SRR9277312,1.00E-06,xanthosine
btd_RR_m,SRR9277312,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR9277312,1.00E-06,Reduced riboflavin
ch4s_m,SRR9277312,1.00E-06,Methanethiol
ppi_m,SRR9277312,1.00E-06,Diphosphate
12ppd_S_m,SRR9277312,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR9277312,1.00E-06,L-cysteine
galur_m,SRR9277312,1.00E-06,D-Galacturonate
ac_m,SRR9277312,1.00E-06,acetate
2obut_m,SRR9277312,1.00E-06,2-Oxobutanoate
apio_D_m,SRR9277312,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR9277312,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR9277312,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR9277312,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR9277312,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR9277312,1.00E-06,Indole
acerA_m,SRR9277312,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR9277312,1.00E-06,formaldehyde
ispre_m,SRR9277312,1.00E-06,Isoprene
mqn7_m,ERR5691359,1.00E-06,Menaquinone 7
mqn8_m,ERR5691359,303.7342811,Menaquinone 8
h_m,ERR5691359,0.015487199,proton
h2s_m,ERR5691359,0.167458644,Hydrogen sulfide
so4_m,ERR5691359,1.00E-06,sulfate
co2_m,ERR5691359,2.069015545,carbon dioxide
tma_m,ERR5691359,1.00E-06,trimethylamine
h2o_m,ERR5691359,3.337586395,Water
tmao_m,ERR5691359,1.00E-06,Trimethylamine N-oxide
so3_m,ERR5691359,1.00E-06,Sulfite
tsul_m,ERR5691359,1.00E-06,thiosulfate(2-)
for_m,ERR5691359,1.00E-06,Formate
chol_m,ERR5691359,1.00E-06,Choline
o2_m,ERR5691359,1.00E-06,O2
diact_m,ERR5691359,1.00E-06,Diacetyl
ppa_m,ERR5691359,1.00E-06,propionate
h2_m,ERR5691359,1.00E-06,Hydrogen
xan_m,ERR5691359,0.507546065,Xanthine
lac_L_m,ERR5691359,1.00E-06,(S)-lactate
glyc_m,ERR5691359,1.00E-06,Glycerol
succ_m,ERR5691359,1.00E-06,Succinate
isocapr_m,ERR5691359,1.00E-06,Isocaproate
oxa_m,ERR5691359,1.00E-06,oxalate(2-)
glyclt_m,ERR5691359,1.00E-06,glycolate
pac_m,ERR5691359,1.00E-06,phenylacetate
acald_m,ERR5691359,1.00E-06,acetaldehyde
actn_R_m,ERR5691359,1.00E-06,(R)-Acetoin
isobut_m,ERR5691359,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,ERR5691359,1.00E-06,chorismate
hxan_m,ERR5691359,1.00E-06,Hypoxanthine
mnl_m,ERR5691359,1.00E-06,D-Mannitol
gcald_m,ERR5691359,1.00E-06,glycolaldehyde
fuc_L_m,ERR5691359,1.00E-06,L-fucose
bhb_m,ERR5691359,1.00E-06,(R)-3-hydroxybutyrate
cit_m,ERR5691359,1.00E-06,Citrate
isoval_m,ERR5691359,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,ERR5691359,0.097284557,Nicotinate
ura_m,ERR5691359,1.00E-06,uracil
glyb_m,ERR5691359,1.00E-06,glycine betaine
rib_D_m,ERR5691359,1.00E-06,D-ribose
glcn_m,ERR5691359,1.00E-06,D-gluconate
3mop_m,ERR5691359,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,ERR5691359,1.00E-06,Allantoin
inost_m,ERR5691359,1.00E-06,myo-inositol
phenol_m,ERR5691359,1.00E-06,Phenol
mal_L_m,ERR5691359,1.00E-06,(S)-malate(2-)
phpyr_m,ERR5691359,1.00E-06,keto-phenylpyruvate
thymd_m,ERR5691359,0.005699842,Thymidine
4hbz_m,ERR5691359,1.00E-06,4-hydroxybenzoate
etoh_m,ERR5691359,1.00E-06,ethanol
lald_L_m,ERR5691359,1.00E-06,(S)-lactaldehyde
ins_m,ERR5691359,1.00E-06,Inosine
but_m,ERR5691359,1.00E-06,butyrate
4hphac_m,ERR5691359,1.00E-06,4-hydroxyphenylacetate
uri_m,ERR5691359,0.155867922,Uridine
ocdca_m,ERR5691359,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,ERR5691359,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,ERR5691359,1.00E-06,Riboflavin
hdca_m,ERR5691359,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,ERR5691359,0.006513,methanol
4hoxpacd_m,ERR5691359,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,ERR5691359,1.00E-06,D-Arabinose
acac_m,ERR5691359,1.00E-06,acetoacetate
2hyoxplac_m,ERR5691359,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,ERR5691359,1.00E-06,tetradecanoate (n-C14:0)
fru_m,ERR5691359,1.00E-06,D-Fructose
fum_m,ERR5691359,1.00E-06,Fumarate
xtsn_m,ERR5691359,1.00E-06,xanthosine
btd_RR_m,ERR5691359,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,ERR5691359,1.00E-06,Reduced riboflavin
ch4s_m,ERR5691359,1.00E-06,Methanethiol
ppi_m,ERR5691359,1.00E-06,Diphosphate
12ppd_S_m,ERR5691359,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,ERR5691359,1.00E-06,L-cysteine
galur_m,ERR5691359,1.00E-06,D-Galacturonate
ac_m,ERR5691359,1.00E-06,acetate
2obut_m,ERR5691359,1.00E-06,2-Oxobutanoate
apio_D_m,ERR5691359,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,ERR5691359,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,ERR5691359,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,ERR5691359,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,ERR5691359,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,ERR5691359,1.00E-06,Indole
acerA_m,ERR5691359,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,ERR5691359,1.00E-06,formaldehyde
ispre_m,ERR5691359,1.00E-06,Isoprene
mqn7_m,SRR11128239,1.00E-06,Menaquinone 7
mqn8_m,SRR11128239,326.1156492,Menaquinone 8
h_m,SRR11128239,1.00E-06,proton
h2s_m,SRR11128239,1.00E-06,Hydrogen sulfide
so4_m,SRR11128239,1.00E-06,sulfate
co2_m,SRR11128239,1.108490995,carbon dioxide
tma_m,SRR11128239,1.00E-06,trimethylamine
h2o_m,SRR11128239,2.818950943,Water
tmao_m,SRR11128239,1.00E-06,Trimethylamine N-oxide
so3_m,SRR11128239,0.218310009,Sulfite
tsul_m,SRR11128239,1.00E-06,thiosulfate(2-)
for_m,SRR11128239,1.00E-06,Formate
chol_m,SRR11128239,1.00E-06,Choline
o2_m,SRR11128239,1.00E-06,O2
diact_m,SRR11128239,1.00E-06,Diacetyl
ppa_m,SRR11128239,1.00E-06,propionate
h2_m,SRR11128239,1.00E-06,Hydrogen
xan_m,SRR11128239,0.554267287,Xanthine
lac_L_m,SRR11128239,1.00E-06,(S)-lactate
glyc_m,SRR11128239,1.00E-06,Glycerol
succ_m,SRR11128239,1.00E-06,Succinate
isocapr_m,SRR11128239,1.00E-06,Isocaproate
oxa_m,SRR11128239,1.00E-06,oxalate(2-)
glyclt_m,SRR11128239,1.00E-06,glycolate
pac_m,SRR11128239,1.00E-06,phenylacetate
acald_m,SRR11128239,1.00E-06,acetaldehyde
actn_R_m,SRR11128239,1.00E-06,(R)-Acetoin
isobut_m,SRR11128239,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR11128239,1.00E-06,chorismate
hxan_m,SRR11128239,1.00E-06,Hypoxanthine
mnl_m,SRR11128239,1.00E-06,D-Mannitol
gcald_m,SRR11128239,1.00E-06,glycolaldehyde
fuc_L_m,SRR11128239,1.00E-06,L-fucose
bhb_m,SRR11128239,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR11128239,1.00E-06,Citrate
isoval_m,SRR11128239,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR11128239,0.141187286,Nicotinate
ura_m,SRR11128239,0.196804437,uracil
glyb_m,SRR11128239,1.00E-06,glycine betaine
rib_D_m,SRR11128239,1.00E-06,D-ribose
glcn_m,SRR11128239,1.00E-06,D-gluconate
3mop_m,SRR11128239,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR11128239,1.00E-06,Allantoin
inost_m,SRR11128239,1.00E-06,myo-inositol
phenol_m,SRR11128239,0.04784751,Phenol
mal_L_m,SRR11128239,1.00E-06,(S)-malate(2-)
phpyr_m,SRR11128239,0.02803136,keto-phenylpyruvate
thymd_m,SRR11128239,0.007822607,Thymidine
4hbz_m,SRR11128239,1.00E-06,4-hydroxybenzoate
etoh_m,SRR11128239,1.00E-06,ethanol
lald_L_m,SRR11128239,1.00E-06,(S)-lactaldehyde
ins_m,SRR11128239,1.00E-06,Inosine
but_m,SRR11128239,1.00E-06,butyrate
4hphac_m,SRR11128239,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR11128239,1.00E-06,Uridine
ocdca_m,SRR11128239,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR11128239,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR11128239,1.00E-06,Riboflavin
hdca_m,SRR11128239,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR11128239,0.006513,methanol
4hoxpacd_m,SRR11128239,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR11128239,1.00E-06,D-Arabinose
acac_m,SRR11128239,1.00E-06,acetoacetate
